trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3806,False,"{'a': 0.01, 'e': 0.0222369490947808}",20,11,17.93713921233636,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3807,False,"{'a': 0.01, 'e': 0.022214723260455337}",20,8,19.47306441486952,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3808,False,"{'a': 0.01, 'e': 0.022192519640854974}",25,11,25.08634477113456,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3809,False,"{'a': 0.01, 'e': 0.022170338213776113}",25,14,20.896268553957185,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3810,False,"{'a': 0.01, 'e': 0.022148178957037315}",30,16,22.247233770644076,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
3811,False,"{'a': 0.01, 'e': 0.022126041848479317}",20,8,23.07258527774236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3812,False,"{'a': 0.01, 'e': 0.022103926865965004}",20,12,16.7752152583554,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3813,False,"{'a': 0.01, 'e': 0.022081833987379406}",20,0,28.880879633282106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3814,False,"{'a': 0.01, 'e': 0.022059763190629637}",20,12,14.698470774274522,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3815,False,"{'a': 0.01, 'e': 0.022037714453644896}",25,8,30.685491187805162,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3816,False,"{'a': 0.01, 'e': 0.02201568775437644}",20,16,6.253819124027354,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3817,False,"{'a': 0.01, 'e': 0.021993683070797576}",25,11,25.74997775596323,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3818,False,"{'a': 0.01, 'e': 0.021971700380903618}",25,11,-16.80430533843945,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3819,False,"{'a': 0.01, 'e': 0.021949739662711874}",25,13,20.303740591800327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3820,False,"{'a': 0.01, 'e': 0.02192780089426161}",20,14,13.955893172639641,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3821,False,"{'a': 0.01, 'e': 0.02190588405361408}",25,17,15.140350328726273,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3822,False,"{'a': 0.01, 'e': 0.021883989118852424}",30,16,25.106644435921748,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3823,False,"{'a': 0.01, 'e': 0.021862116068081715}",30,19,17.38276557859497,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3824,False,"{'a': 0.01, 'e': 0.021840264879428885}",30,18,23.32953734960023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3825,False,"{'a': 0.01, 'e': 0.021818435531042762}",20,13,10.144460428954302,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3826,False,"{'a': 0.01, 'e': 0.02179662800109399}",20,13,13.948266325754624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3827,False,"{'a': 0.01, 'e': 0.021774842267775037}",25,18,13.988946513722107,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3828,False,"{'a': 0.01, 'e': 0.021753078309300157}",30,23,12.475299370944267,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3829,False,"{'a': 0.01, 'e': 0.021731336103905406}",25,11,25.63396449128535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3830,False,"{'a': 0.01, 'e': 0.02170961562984857}",30,13,35.292771876846615,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3831,False,"{'a': 0.01, 'e': 0.021687916865409173}",20,13,14.089675366605512,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3832,False,"{'a': 0.01, 'e': 0.02166623978888844}",30,12,33.11427003878625,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3833,False,"{'a': 0.01, 'e': 0.021644584378609312}",20,13,12.10942386330251,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3834,False,"{'a': 0.01, 'e': 0.021622950612916365}",20,10,16.413051823904677,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3835,False,"{'a': 0.01, 'e': 0.021601338470175833}",20,5,23.338674967393537,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3836,False,"{'a': 0.01, 'e': 0.021579747928775563}",20,16,8.583183282119435,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3837,False,"{'a': 0.01, 'e': 0.021558178967125027}",25,19,10.956361791178612,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3838,False,"{'a': 0.01, 'e': 0.02153663156365526}",30,18,23.422408325531933,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3839,False,"{'a': 0.01, 'e': 0.021515105696818845}",20,13,14.25767369040024,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3840,False,"{'a': 0.01, 'e': 0.021493601345089923}",25,1,32.78380475984188,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3841,False,"{'a': 0.01, 'e': 0.021472118486964127}",20,14,12.45378531195905,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3842,False,"{'a': 0.01, 'e': 0.021450657100958614}",20,13,17.897404505057576,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3843,False,"{'a': 0.01, 'e': 0.021429217165611993}",20,12,15.540962115544028,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3844,False,"{'a': 0.01, 'e': 0.021407798659484324}",20,12,14.541201110164028,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3845,False,"{'a': 0.01, 'e': 0.02138640156115709}",20,9,19.53224425746435,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3846,False,"{'a': 0.01, 'e': 0.021365025849233204}",25,13,23.640818047841986,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3847,False,"{'a': 0.01, 'e': 0.02134367150233695}",20,11,18.058390717779453,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3848,False,"{'a': 0.01, 'e': 0.02132233849911398}",20,13,15.107309887109809,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3849,False,"{'a': 0.01, 'e': 0.02130102681823127}",20,10,16.594671811518893,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3850,False,"{'a': 0.01, 'e': 0.02127973643837717}",20,14,12.1788821381915,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3851,False,"{'a': 0.01, 'e': 0.021258467338261276}",25,20,8.023075805934301,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3852,False,"{'a': 0.01, 'e': 0.021237219496614494}",20,16,7.6298939168079905,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3853,False,"{'a': 0.01, 'e': 0.021215992892188968}",20,16,7.258223148794194,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3854,False,"{'a': 0.01, 'e': 0.02119478750375811}",20,10,20.457761036203884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3855,False,"{'a': 0.01, 'e': 0.02117360331011653}",35,21,29.29356728734438,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3856,False,"{'a': 0.01, 'e': 0.021152440290080017}",25,13,21.1867243803163,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3857,False,"{'a': 0.01, 'e': 0.02113129842248555}",20,11,18.872338483770882,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3858,False,"{'a': 0.01, 'e': 0.021110177686191275}",20,3,29.2672245458417,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3859,False,"{'a': 0.01, 'e': 0.021089078060076445}",30,16,10.798889024481449,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3860,False,"{'a': 0.01, 'e': 0.021067999523041434}",20,3,29.60654593379529,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3861,False,"{'a': 0.01, 'e': 0.02104694205400769}",20,13,14.16267892160737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3862,False,"{'a': 0.01, 'e': 0.021025905631917766}",20,10,17.810326452089598,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3863,False,"{'a': 0.01, 'e': 0.021004890235735225}",25,11,25.283594153041804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3864,False,"{'a': 0.01, 'e': 0.02098389584444467}",30,21,15.761035301153772,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3865,False,"{'a': 0.01, 'e': 0.0209629224370517}",25,13,24.516139201298344,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3866,False,"{'a': 0.01, 'e': 0.02094196999258292}",35,25,17.61425262792524,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3867,False,"{'a': 0.01, 'e': 0.020921038490085878}",20,15,11.180857389616353,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3868,False,"{'a': 0.01, 'e': 0.020900127908629072}",20,4,31.978271145423637,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3869,False,"{'a': 0.01, 'e': 0.020879238227301908}",25,18,13.511112361639864,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3870,False,"{'a': 0.01, 'e': 0.02085836942521472}",30,18,20.180705319963284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3871,False,"{'a': 0.01, 'e': 0.020837521481498693}",20,7,26.46952865123662,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3872,False,"{'a': 0.01, 'e': 0.020816694375305884}",20,9,20.449969641133695,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3873,False,"{'a': 0.01, 'e': 0.020795888085809178}",20,14,10.730028651147647,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3874,False,"{'a': 0.01, 'e': 0.020775102592202298}",25,14,20.443580929499326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3875,False,"{'a': 0.01, 'e': 0.020754337873699742}",30,17,22.210506568772747,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3876,False,"{'a': 0.01, 'e': 0.02073359390953679}",20,13,14.882109494156637,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3877,False,"{'a': 0.01, 'e': 0.020712870678969465}",20,7,23.02527155992848,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3878,False,"{'a': 0.01, 'e': 0.020692168161274557}",25,11,26.50449628731137,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3879,False,"{'a': 0.01, 'e': 0.02067148633574953}",20,12,16.151435698279244,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3880,False,"{'a': 0.01, 'e': 0.020650825181712566}",25,12,23.554118446242033,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3881,False,"{'a': 0.01, 'e': 0.020630184678502493}",30,19,20.776336842437455,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3882,False,"{'a': 0.01, 'e': 0.020609564805478826}",20,0,36.05077172170362,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3883,False,"{'a': 0.01, 'e': 0.020588965542021685}",20,6,28.168552091645857,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3884,False,"{'a': 0.01, 'e': 0.0205683868675318}",20,16,6.644737084657196,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3885,False,"{'a': 0.01, 'e': 0.02054782876143049}",20,14,10.689064014903131,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3886,False,"{'a': 0.01, 'e': 0.02052729120315966}",25,13,24.332568714839176,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3887,False,"{'a': 0.01, 'e': 0.020506774172181743}",20,9,22.134394630422257,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3888,False,"{'a': 0.01, 'e': 0.020486277647979705}",25,19,12.50306951220808,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3889,False,"{'a': 0.01, 'e': 0.020465801610057018}",20,14,11.568855687538935,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3890,False,"{'a': 0.01, 'e': 0.020445346037937653}",25,16,7.237449077310881,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3891,False,"{'a': 0.01, 'e': 0.020424910911166032}",25,20,9.993144715215625,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3892,False,"{'a': 0.01, 'e': 0.02040449620930702}",25,11,26.011601479333237,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3893,False,"{'a': 0.01, 'e': 0.020384101911945913}",20,0,32.765846303065395,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3894,False,"{'a': 0.01, 'e': 0.020363727998688425}",25,3,28.658048276985877,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3895,False,"{'a': 0.01, 'e': 0.020343374449160633}",30,11,36.62817640272706,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3896,False,"{'a': 0.01, 'e': 0.020323041243008984}",25,15,17.225897792544366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3897,False,"{'a': 0.01, 'e': 0.02030272835990026}",20,8,23.92752065389935,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3898,False,"{'a': 0.01, 'e': 0.0202824357795216}",25,13,23.318564253185073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3899,False,"{'a': 0.01, 'e': 0.02026216348158041}",20,8,22.463964875896487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3900,False,"{'a': 0.01, 'e': 0.02024191144580439}",20,16,9.813129217844255,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3901,False,"{'a': 0.01, 'e': 0.020221679651941493}",20,12,15.622293984873629,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3902,False,"{'a': 0.01, 'e': 0.020201468079759942}",20,11,21.52236738574682,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3903,False,"{'a': 0.01, 'e': 0.020181276709048155}",25,14,21.694338281438093,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3904,False,"{'a': 0.01, 'e': 0.02016110551961476}",20,10,22.036038340989162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3905,False,"{'a': 0.01, 'e': 0.02014095449128855}",25,11,27.258078402351355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3906,False,"{'a': 0.01, 'e': 0.020120823603918526}",20,12,14.453634925684021,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3907,False,"{'a': 0.01, 'e': 0.020100712837373778}",20,8,22.312640374183044,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3908,False,"{'a': 0.01, 'e': 0.020080622171543543}",20,15,8.285959150577415,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3909,False,"{'a': 0.01, 'e': 0.020060551586337145}",25,11,22.692660466160902,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3910,False,"{'a': 0.01, 'e': 0.020040501061684014}",25,14,18.5461155766255,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3911,False,"{'a': 0.01, 'e': 0.020020470577533613}",20,12,3.640945411060514,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3912,False,"{'a': 0.01, 'e': 0.02000046011385546}",25,9,30.57935983346995,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3913,False,"{'a': 0.01, 'e': 0.019980469650639078}",25,8,28.82551391950403,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3914,False,"{'a': 0.01, 'e': 0.01996049916789402}",30,13,31.371020152091724,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3915,False,"{'a': 0.01, 'e': 0.019940548645649796}",30,18,22.09504307519825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3916,False,"{'a': 0.01, 'e': 0.019920618063955876}",20,12,13.678957727141956,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3917,False,"{'a': 0.01, 'e': 0.019900707402881673}",20,16,7.626992670229022,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3918,False,"{'a': 0.01, 'e': 0.01988081664251654}",30,19,21.42876053640406,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3919,False,"{'a': 0.01, 'e': 0.019860945762969703}",20,16,8.697133096622643,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3920,False,"{'a': 0.01, 'e': 0.019841094744370288}",30,23,14.083161366939073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3921,False,"{'a': 0.01, 'e': 0.01982126356686726}",30,18,23.450012624550858,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3922,False,"{'a': 0.01, 'e': 0.019801452210629462}",25,11,25.42911403425279,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3923,False,"{'a': 0.01, 'e': 0.019781660655845523}",30,24,12.44486247461046,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3924,False,"{'a': 0.01, 'e': 0.019761888882723885}",25,17,14.301718477381538,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3925,False,"{'a': 0.01, 'e': 0.019742136871492774}",20,11,20.086312681140285,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3926,False,"{'a': 0.01, 'e': 0.019722404602400184}",20,9,14.964582000971314,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3927,False,"{'a': 0.01, 'e': 0.01970269205571384}",25,18,12.048228061880724,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3928,False,"{'a': 0.01, 'e': 0.019682999211721196}",20,16,5.877943543579519,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3929,False,"{'a': 0.01, 'e': 0.019663326050729395}",20,10,12.128840242547684,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
3930,False,"{'a': 0.01, 'e': 0.019643672553065292}",35,16,33.662785475064204,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3931,False,"{'a': 0.01, 'e': 0.019624038699075377}",25,14,18.706017534166023,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3932,False,"{'a': 0.01, 'e': 0.0196044244691258}",20,12,13.937753840164037,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3933,False,"{'a': 0.01, 'e': 0.019584829843602315}",25,4,42.36084806163487,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3934,False,"{'a': 0.01, 'e': 0.019565254802910312}",20,13,14.45802175384921,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3935,False,"{'a': 0.01, 'e': 0.019545699327474745}",25,20,11.712642294179233,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3936,False,"{'a': 0.01, 'e': 0.019526163397740135}",20,12,11.493882494020344,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3937,False,"{'a': 0.01, 'e': 0.01950664699417054}",30,8,35.91025110193299,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3938,False,"{'a': 0.01, 'e': 0.01948715009724957}",25,8,34.1453579197716,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3939,False,"{'a': 0.01, 'e': 0.019467672687480328}",20,12,16.028022738202758,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3940,False,"{'a': 0.01, 'e': 0.01944821474538539}",20,5,17.78057473137101,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
3941,False,"{'a': 0.01, 'e': 0.019428776251506814}",25,11,25.526428279986135,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3942,False,"{'a': 0.01, 'e': 0.019409357186406115}",35,23,23.467777490381817,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3943,False,"{'a': 0.01, 'e': 0.01938995753066422}",20,13,11.191943601928479,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3944,False,"{'a': 0.01, 'e': 0.01937057726488147}",25,16,18.731838003347303,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3945,False,"{'a': 0.01, 'e': 0.01935121636967759}",20,6,26.298928844734053,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3946,False,"{'a': 0.01, 'e': 0.019331874825691705}",20,12,2.850513384783655,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3947,False,"{'a': 0.01, 'e': 0.019312552613582255}",30,12,33.16428262825657,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3948,False,"{'a': 0.01, 'e': 0.019293249714027027}",25,15,17.928906312437434,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3949,False,"{'a': 0.01, 'e': 0.01927396610772311}",20,11,18.3602997785173,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3950,False,"{'a': 0.01, 'e': 0.01925470177538692}",30,16,6.754630938669069,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
3951,False,"{'a': 0.01, 'e': 0.01923545669775411}",25,7,31.98304677910935,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3952,False,"{'a': 0.01, 'e': 0.019216230855579598}",20,10,17.61508980107708,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3953,False,"{'a': 0.01, 'e': 0.019197024229637535}",20,16,8.458680874699816,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3954,False,"{'a': 0.01, 'e': 0.01917783680072131}",30,24,9.052303250830201,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3955,False,"{'a': 0.01, 'e': 0.019158668549643484}",20,7,25.537223738496248,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3956,False,"{'a': 0.01, 'e': 0.019139519457235805}",25,6,23.957450208496176,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
3957,False,"{'a': 0.01, 'e': 0.019120389504349168}",25,14,20.88058874169759,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3958,False,"{'a': 0.01, 'e': 0.019101278671853638}",20,16,7.777675564406605,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3959,False,"{'a': 0.01, 'e': 0.01908218694063837}",25,19,7.164653850644834,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3960,False,"{'a': 0.01, 'e': 0.019063114291611637}",25,16,17.699261599563805,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3961,False,"{'a': 0.01, 'e': 0.019044060705700774}",20,8,23.059578704327713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3962,False,"{'a': 0.01, 'e': 0.01902502616385221}",30,23,13.760059983458287,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3963,False,"{'a': 0.01, 'e': 0.019006010647031397}",20,8,21.140734886584234,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3964,False,"{'a': 0.01, 'e': 0.018987014136222814}",20,0,30.47340987342699,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3965,False,"{'a': 0.01, 'e': 0.01896803661242994}",20,14,9.8236252898326,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3966,False,"{'a': 0.01, 'e': 0.01894907805667527}",20,6,28.636513924591753,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3967,False,"{'a': 0.01, 'e': 0.018930138450000234}",30,8,40.42043510281374,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3968,False,"{'a': 0.01, 'e': 0.018911217773465227}",30,17,22.36759051552173,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3969,False,"{'a': 0.01, 'e': 0.01889231600814957}",25,12,22.787689731571625,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3970,False,"{'a': 0.01, 'e': 0.018873433135151486}",20,11,15.534964432961491,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3971,False,"{'a': 0.01, 'e': 0.01885456913558812}",25,11,23.712770065729803,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3972,False,"{'a': 0.01, 'e': 0.018835723990595455}",25,15,19.632169174848688,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3973,False,"{'a': 0.01, 'e': 0.018816897681328357}",20,0,33.83342229945881,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3974,False,"{'a': 0.01, 'e': 0.018798090188960496}",20,11,16.848897682238196,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3975,False,"{'a': 0.01, 'e': 0.0187793014946844}",25,13,22.6916746688226,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3976,False,"{'a': 0.01, 'e': 0.018760531579711363}",20,8,22.829211791095734,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3977,False,"{'a': 0.01, 'e': 0.01874178042527147}",25,15,18.35734560818929,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3978,False,"{'a': 0.01, 'e': 0.018723048012613555}",20,7,24.81389203922098,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3979,False,"{'a': 0.01, 'e': 0.018704334323005223}",25,18,12.396376016057758,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3980,False,"{'a': 0.01, 'e': 0.018685639337732773}",25,7,31.119957851295165,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3981,False,"{'a': 0.01, 'e': 0.018666963038101215}",25,2,38.91050713284387,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3982,False,"{'a': 0.01, 'e': 0.018648305405434242}",20,8,20.078751519349737,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3983,False,"{'a': 0.01, 'e': 0.01862966642107424}",20,9,22.36392140293404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3984,False,"{'a': 0.01, 'e': 0.01861104606638221}",20,0,17.535711255635846,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3985,False,"{'a': 0.01, 'e': 0.018592444322737798}",20,10,21.913619896837083,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3986,False,"{'a': 0.01, 'e': 0.01857386117153925}",20,9,20.053756388993495,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3987,False,"{'a': 0.01, 'e': 0.01855529659420343}",25,13,23.851411521240376,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3988,False,"{'a': 0.01, 'e': 0.018536750572165746}",20,15,8.692336751305598,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
