trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.01, 'e': 0.9999990790720014}",20,0,-106.99535992647418,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
186,False,"{'a': 0.01, 'e': 0.9999990031783542}",20,0,-58.378745441551814,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
187,False,"{'a': 0.01, 'e': 0.999998921517061}",30,0,-253.53309053696694,"{0: 16, 1: 3, 2: 4, 3: 3, 4: 4}",0
188,False,"{'a': 0.01, 'e': 0.9999988336893244}",25,0,-89.332576825314,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
189,False,"{'a': 0.01, 'e': 0.9999987392717475}",20,0,-115.84268353944256,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
190,False,"{'a': 0.01, 'e': 0.9999986378150223}",20,0,-167.76200347863428,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
191,False,"{'a': 0.01, 'e': 0.9999985288425614}",20,0,-127.05857951305889,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
192,False,"{'a': 0.01, 'e': 0.99999841184907}",20,0,-93.7194611039427,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
193,False,"{'a': 0.01, 'e': 0.9999982862990586}",25,0,-132.5043994741267,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
194,False,"{'a': 0.01, 'e': 0.9999981516252924}",25,0,-124.17700159919607,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
195,False,"{'a': 0.01, 'e': 0.9999980072271772}",30,0,-161.85475065877884,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
196,False,"{'a': 0.01, 'e': 0.9999978524690797}",25,0,-105.13840620499316,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
197,False,"{'a': 0.01, 'e': 0.999997686678579}",25,0,-153.05650340318905,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
198,False,"{'a': 0.01, 'e': 0.99999750914465}",30,0,-225.56745006321438,"{0: 13, 1: 7, 2: 5, 3: 2, 4: 3}",0
199,False,"{'a': 0.01, 'e': 0.9999973191157749}",30,0,-273.95516909534604,"{0: 14, 1: 2, 2: 9, 3: 1, 4: 4}",0
200,False,"{'a': 0.01, 'e': 0.9999971157979815}",35,0,-260.1684897623991,"{0: 17, 1: 5, 2: 7, 3: 3, 4: 3}",0
201,False,"{'a': 0.01, 'e': 0.9999968983528068}",20,0,-73.14086031625,"{0: 14, 1: 0, 2: 3, 3: 3, 4: 0}",0
202,False,"{'a': 0.01, 'e': 0.9999966658951842}",25,11,-34.58567318475107,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
203,False,"{'a': 0.01, 'e': 0.9999964174912518}",20,0,-24.73103020312185,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
204,False,"{'a': 0.01, 'e': 0.9999961521560803}",20,0,-123.31995078782187,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
205,False,"{'a': 0.01, 'e': 0.9999958688513197}",25,0,-118.55048217820247,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
206,False,"{'a': 0.01, 'e': 0.9999955664827617}",30,21,3.2472421137002674,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.01, 'e': 0.9999952438978162}",30,0,-188.95384488393634,"{0: 21, 1: 1, 2: 3, 3: 1, 4: 4}",0
208,False,"{'a': 0.01, 'e': 0.9999948998829015}",20,0,-44.89026898835402,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
209,False,"{'a': 0.01, 'e': 0.9999945331607449}",20,0,-135.79210563785267,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
210,False,"{'a': 0.01, 'e': 0.9999941423875931}",25,0,-120.61180176806768,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
211,False,"{'a': 0.01, 'e': 0.9999937261503303}",30,0,-113.05609050624713,"{0: 21, 1: 1, 2: 5, 3: 2, 4: 1}",0
212,False,"{'a': 0.01, 'e': 0.9999932829635031}",20,0,-72.95148040432947,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
213,False,"{'a': 0.01, 'e': 0.999992811266249}",25,0,-90.10277276670013,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
214,False,"{'a': 0.01, 'e': 0.9999923094191291}",20,10,-40.85422560530587,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 0}",1
215,False,"{'a': 0.01, 'e': 0.9999917757008628}",30,0,-177.80515652202953,"{0: 13, 1: 5, 2: 9, 3: 2, 4: 1}",0
216,False,"{'a': 0.01, 'e': 0.9999912083049619}",20,0,-147.88347926325832,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
217,False,"{'a': 0.01, 'e': 0.9999906053362642}",20,0,-79.20697866851546,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
218,False,"{'a': 0.01, 'e': 0.9999899648073652}",35,11,-112.23075084593016,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 1}",1
219,False,"{'a': 0.01, 'e': 0.9999892846349465}",20,0,-55.59907720610081,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
220,False,"{'a': 0.01, 'e': 0.9999885626359986}",25,1,-168.87522623940848,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 2}",1
221,False,"{'a': 0.01, 'e': 0.9999877965239387}",25,0,-119.2474439715214,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
222,False,"{'a': 0.01, 'e': 0.9999869839046224}",25,0,-145.15720808444655,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
223,False,"{'a': 0.01, 'e': 0.9999861222722467}",20,0,-111.80870063685151,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
224,False,"{'a': 0.01, 'e': 0.9999852090051451}",20,0,-47.89270749887937,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
225,False,"{'a': 0.01, 'e': 0.9999842413614736}",20,1,-182.88642736496854,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 4}",1
226,False,"{'a': 0.01, 'e': 0.9999832164747865}",25,0,-237.3960434541189,"{0: 11, 1: 2, 2: 8, 3: 0, 4: 4}",0
227,False,"{'a': 0.01, 'e': 0.9999821313495021}",25,0,-96.54654406230001,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
228,False,"{'a': 0.01, 'e': 0.999980982856257}",30,0,-145.7120775541966,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
229,False,"{'a': 0.01, 'e': 0.9999797677271501}",25,0,-129.04075010756404,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
230,False,"{'a': 0.01, 'e': 0.9999784825508734}",20,0,-147.72682320640195,"{0: 8, 1: 3, 2: 6, 3: 2, 4: 1}",0
231,False,"{'a': 0.01, 'e': 0.9999771237677324}",30,0,-193.138108703594,"{0: 16, 1: 0, 2: 11, 3: 1, 4: 2}",0
232,False,"{'a': 0.01, 'e': 0.9999756876645547}",20,0,-21.254377461142486,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
233,False,"{'a': 0.01, 'e': 0.9999741703694859}",20,0,-105.96277691856592,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
234,False,"{'a': 0.01, 'e': 0.9999725678466748}",25,0,-150.74439785313766,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
235,False,"{'a': 0.01, 'e': 0.9999708758908472}",25,0,-177.26477997366703,"{0: 11, 1: 4, 2: 7, 3: 1, 4: 2}",0
236,False,"{'a': 0.01, 'e': 0.9999690901217688}",25,0,-104.19875787805212,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
237,False,"{'a': 0.01, 'e': 0.9999672059785979}",20,4,-38.75313820355494,"{0: 10, 1: 3, 2: 2, 3: 1, 4: 0}",1
238,False,"{'a': 0.01, 'e': 0.9999652187141285}",25,0,-173.8966948311798,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
239,False,"{'a': 0.01, 'e': 0.9999631233889249}",20,0,-9.189377351646812,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
240,False,"{'a': 0.01, 'e': 0.9999609148653483}",30,0,-188.58426155321405,"{0: 13, 1: 7, 2: 6, 3: 3, 4: 1}",0
241,False,"{'a': 0.01, 'e': 0.9999585878014771}",25,0,-70.81970127538328,"{0: 16, 1: 5, 2: 2, 3: 2, 4: 0}",0
242,False,"{'a': 0.01, 'e': 0.9999561366449211}",25,0,-71.15375068684794,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
243,False,"{'a': 0.01, 'e': 0.999953555626533}",20,12,-52.64191724623552,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
244,False,"{'a': 0.01, 'e': 0.9999508387540157}",20,0,-152.79110126292744,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
245,False,"{'a': 0.01, 'e': 0.9999479798054303}",30,0,-99.96882169269978,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
246,False,"{'a': 0.01, 'e': 0.9999449723226047}",25,0,-183.11042839872195,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
247,False,"{'a': 0.01, 'e': 0.9999418096044451}",20,0,-71.63645753210213,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
248,False,"{'a': 0.01, 'e': 0.9999384847001522}",25,0,-107.19784029125938,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
249,False,"{'a': 0.01, 'e': 0.9999349904023467}",20,0,-67.31489101440597,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
250,False,"{'a': 0.01, 'e': 0.9999313192401021}",20,3,-84.00704501539215,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
251,False,"{'a': 0.01, 'e': 0.9999274634718931}",20,0,-206.96184579144622,"{0: 7, 1: 2, 2: 6, 3: 3, 4: 2}",0
252,False,"{'a': 0.01, 'e': 0.9999234150784565}",30,0,-131.2681691201786,"{0: 17, 1: 3, 2: 9, 3: 0, 4: 1}",0
253,False,"{'a': 0.01, 'e': 0.9999191657555722}",25,0,-146.11053227736676,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
254,False,"{'a': 0.01, 'e': 0.9999147069067652}",25,0,-223.1879722305433,"{0: 14, 1: 3, 2: 1, 3: 3, 4: 4}",0
255,False,"{'a': 0.01, 'e': 0.9999100296359319}",25,0,-229.96953134433363,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 4}",0
256,False,"{'a': 0.01, 'e': 0.9999051247398945}",25,0,-185.8458074519629,"{0: 12, 1: 1, 2: 9, 3: 1, 4: 2}",0
257,False,"{'a': 0.01, 'e': 0.999899982700887}",25,0,-102.10462242451715,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
258,False,"{'a': 0.01, 'e': 0.999894593678977}",20,0,-106.62483200343463,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
259,False,"{'a': 0.01, 'e': 0.9998889475044263}",25,8,-31.389117737826083,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 0}",1
260,False,"{'a': 0.01, 'e': 0.999883033669994}",20,0,-65.64257432679355,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
261,False,"{'a': 0.01, 'e': 0.9998768413231889}",30,0,-116.63751693919792,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
262,False,"{'a': 0.01, 'e': 0.9998703592584715}",20,0,-119.86020395467415,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
263,False,"{'a': 0.01, 'e': 0.9998635759094139}",30,0,-106.11383417407126,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
264,False,"{'a': 0.01, 'e': 0.9998564793408201}",20,0,-175.0064566978836,"{0: 8, 1: 5, 2: 4, 3: 0, 4: 3}",0
265,False,"{'a': 0.01, 'e': 0.9998490572408113}",25,0,-136.683069622398,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
266,False,"{'a': 0.01, 'e': 0.999841296912883}",20,0,-69.72731347563251,"{0: 12, 1: 4, 2: 2, 3: 2, 4: 0}",0
267,False,"{'a': 0.01, 'e': 0.9998331852679374}",20,0,-122.77757748651791,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
268,False,"{'a': 0.01, 'e': 0.9998247088162959}",20,0,-153.57298973813835,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
269,False,"{'a': 0.01, 'e': 0.9998158536596993}",20,0,-75.50504089426593,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
270,False,"{'a': 0.01, 'e': 0.9998066054832985}",35,0,-221.24600535339624,"{0: 17, 1: 5, 2: 10, 3: 0, 4: 3}",0
271,False,"{'a': 0.01, 'e': 0.9997969495476435}",20,0,-144.86417882548017,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
272,False,"{'a': 0.01, 'e': 0.9997868706806755}",20,0,-105.11819648129654,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
273,False,"{'a': 0.01, 'e': 0.9997763532697268}",20,0,-167.99241317763514,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
274,False,"{'a': 0.01, 'e': 0.9997653812535371}",20,0,-48.66315646664607,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
275,False,"{'a': 0.01, 'e': 0.9997539381142903}",20,0,-87.79787442872096,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
276,False,"{'a': 0.01, 'e': 0.9997420068696781}",30,0,-196.67862695852284,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 3}",0
277,False,"{'a': 0.01, 'e': 0.9997295700649981}",20,0,-82.4432108617424,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
278,False,"{'a': 0.01, 'e': 0.9997166097652911}",20,0,-36.322497261404735,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
279,False,"{'a': 0.01, 'e': 0.9997031075475249}",20,0,-165.94761296750224,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
280,False,"{'a': 0.01, 'e': 0.9996890444928314}",20,0,-101.29363174510885,"{0: 13, 1: 2, 2: 1, 3: 3, 4: 1}",0
281,False,"{'a': 0.01, 'e': 0.9996744011788034}",20,0,-88.44782852116904,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
282,False,"{'a': 0.01, 'e': 0.9996591576718572}",25,0,-134.4701423119537,"{0: 16, 1: 0, 2: 5, 3: 3, 4: 1}",0
283,False,"{'a': 0.01, 'e': 0.9996432935196692}",20,0,-148.83711860996712,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
284,False,"{'a': 0.01, 'e': 0.9996267877436923}",20,0,-101.37615400084718,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
285,False,"{'a': 0.01, 'e': 0.9996096188317588}",20,0,-88.37247096909556,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
286,False,"{'a': 0.01, 'e': 0.9995917647307776}",20,0,-119.13372569667038,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
287,False,"{'a': 0.01, 'e': 0.9995732028395332}",30,0,-161.20227059341872,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
288,False,"{'a': 0.01, 'e': 0.999553910001591}",25,0,-120.27723365351723,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
289,False,"{'a': 0.01, 'e': 0.9995338624983191}",20,0,-135.72042242358924,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
290,False,"{'a': 0.01, 'e': 0.9995130360420322}",25,0,-206.4029491475348,"{0: 12, 1: 4, 2: 4, 3: 2, 4: 3}",0
291,False,"{'a': 0.01, 'e': 0.9994914057692639}",30,0,-151.46903507611276,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
292,False,"{'a': 0.01, 'e': 0.9994689462341764}",25,0,-105.88397800624597,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
293,False,"{'a': 0.01, 'e': 0.9994456314021138}",20,0,-160.03932256707762,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
294,False,"{'a': 0.01, 'e': 0.9994214346433057}",25,2,-20.120052858806957,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 0}",1
295,False,"{'a': 0.01, 'e': 0.9993963287267281}",20,0,-60.7357563206027,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
296,False,"{'a': 0.01, 'e': 0.9993702858141315}",30,3,-164.34491573496308,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 2}",1
297,False,"{'a': 0.01, 'e': 0.9993432774542378}",30,0,-292.49695566104157,"{0: 13, 1: 4, 2: 7, 3: 1, 4: 5}",0
298,False,"{'a': 0.01, 'e': 0.9993152745771194}",25,0,-108.35425777119409,"{0: 13, 1: 4, 2: 6, 3: 2, 4: 0}",0
299,False,"{'a': 0.01, 'e': 0.999286247488762}",35,0,-108.20695945342798,"{0: 24, 1: 3, 2: 6, 3: 1, 4: 1}",0
300,False,"{'a': 0.01, 'e': 0.9992561658658218}",25,0,-37.370056466965515,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
301,False,"{'a': 0.01, 'e': 0.9992249987505818}",25,0,-90.18233064920045,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
302,False,"{'a': 0.01, 'e': 0.9991927145461152}",25,0,-353.2693446018085,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 8}",0
303,False,"{'a': 0.01, 'e': 0.9991592810116625}",30,0,-173.13217389619646,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 3}",0
304,False,"{'a': 0.01, 'e': 0.9991246652582276}",20,0,-102.17753869409745,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
305,False,"{'a': 0.01, 'e': 0.9990888337444024}",20,0,-101.73932218817032,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
306,False,"{'a': 0.01, 'e': 0.9990517522724225}",25,0,-123.58774952917821,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
307,False,"{'a': 0.01, 'e': 0.9990133859844645}",20,0,-83.54422259535626,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
308,False,"{'a': 0.01, 'e': 0.9989736993591878}",35,21,-0.6599227026687737,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
309,False,"{'a': 0.01, 'e': 0.9989326562085287}",25,2,-124.80520381259916,"{0: 13, 1: 0, 2: 8, 3: 1, 4: 1}",1
310,False,"{'a': 0.01, 'e': 0.998890219674753}",20,0,-108.2269158143673,"{0: 10, 1: 1, 2: 7, 3: 2, 4: 0}",0
311,False,"{'a': 0.01, 'e': 0.9988463522277725}",30,0,-133.76092974320943,"{0: 17, 1: 6, 2: 4, 3: 2, 4: 1}",0
312,False,"{'a': 0.01, 'e': 0.9988010156627302}",25,0,-162.0186347235251,"{0: 12, 1: 3, 2: 6, 3: 3, 4: 1}",0
313,False,"{'a': 0.01, 'e': 0.9987541710978626}",30,0,-206.38710782272628,"{0: 15, 1: 3, 2: 9, 3: 0, 4: 3}",0
314,False,"{'a': 0.01, 'e': 0.9987057789726415}",30,19,6.770987489836055,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.01, 'e': 0.9986557990462025}",25,0,-91.72135287357338,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
316,False,"{'a': 0.01, 'e': 0.998604190396065}",30,0,-119.52409343842176,"{0: 17, 1: 2, 2: 9, 3: 2, 4: 0}",0
317,False,"{'a': 0.01, 'e': 0.9985509114171481}",25,0,-118.12860218787455,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
318,False,"{'a': 0.01, 'e': 0.9984959198210881}",25,0,-61.77192838968415,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
319,False,"{'a': 0.01, 'e': 0.9984391726358613}",30,0,-82.48733174382504,"{0: 21, 1: 4, 2: 1, 3: 4, 4: 0}",0
320,False,"{'a': 0.01, 'e': 0.9983806262057177}",25,0,-117.63687803330623,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
321,False,"{'a': 0.01, 'e': 0.9983202361914283}",25,0,-187.8293889366448,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
322,False,"{'a': 0.01, 'e': 0.9982579575708522}",20,0,-115.30793512092359,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
323,False,"{'a': 0.01, 'e': 0.9981937446398251}",20,0,-89.0468221957576,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
324,False,"{'a': 0.01, 'e': 0.9981275510133739}",25,0,-140.33594670411574,"{0: 15, 1: 3, 2: 2, 3: 4, 4: 1}",0
325,False,"{'a': 0.01, 'e': 0.998059329627262}",25,0,-72.06727872436555,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
326,False,"{'a': 0.01, 'e': 0.9979890327398656}",30,0,-201.26236871814132,"{0: 15, 1: 3, 2: 8, 3: 2, 4: 2}",0
327,False,"{'a': 0.01, 'e': 0.9979166119343876}",20,0,-119.96340692757231,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
328,False,"{'a': 0.01, 'e': 0.9978420181214084}",25,0,-105.48041980083308,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
329,False,"{'a': 0.01, 'e': 0.9977652015417792}",25,0,-102.50499047006728,"{0: 17, 1: 4, 2: 0, 3: 3, 4: 1}",0
330,False,"{'a': 0.01, 'e': 0.9976861117698579}",25,0,-126.21390424928867,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
331,False,"{'a': 0.01, 'e': 0.9976046977170907}",25,9,-82.07059582332191,"{0: 6, 1: 3, 2: 6, 3: 1, 4: 0}",1
332,False,"{'a': 0.01, 'e': 0.9975209076359415}",20,0,-113.40278567705508,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
333,False,"{'a': 0.01, 'e': 0.9974346891241697}",20,6,-65.9163110192138,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 1}",1
334,False,"{'a': 0.01, 'e': 0.9973459891294587}",25,0,-209.76899635289075,"{0: 14, 1: 1, 2: 4, 3: 3, 4: 3}",0
335,False,"{'a': 0.01, 'e': 0.9972547539543966}",30,2,-43.29171333978293,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 1}",1
336,False,"{'a': 0.01, 'e': 0.9971609292618074}",30,0,-171.4224684937884,"{0: 14, 1: 1, 2: 14, 3: 0, 4: 1}",0
337,False,"{'a': 0.01, 'e': 0.997064460080438}",35,0,-270.4015535761975,"{0: 22, 1: 0, 2: 7, 3: 1, 4: 5}",0
338,False,"{'a': 0.01, 'e': 0.9969652908109957}",20,0,-33.55076777887672,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
339,False,"{'a': 0.01, 'e': 0.9968633652325415}",20,0,-56.70864037824692,"{0: 10, 1: 7, 2: 3, 3: 0, 4: 0}",0
340,False,"{'a': 0.01, 'e': 0.9967586265092359}",20,0,-63.21117837283439,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
341,False,"{'a': 0.01, 'e': 0.9966510171974376}",25,0,-129.42058826217993,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
342,False,"{'a': 0.01, 'e': 0.9965404792531556}",30,0,-194.21610500315563,"{0: 16, 1: 4, 2: 6, 3: 1, 4: 3}",0
343,False,"{'a': 0.01, 'e': 0.9964269540398515}",20,0,-51.314944365954595,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
344,False,"{'a': 0.01, 'e': 0.9963103823365933}",20,0,-122.83890373235319,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
345,False,"{'a': 0.01, 'e': 0.9961907043465583}",25,3,-73.93562454807598,"{0: 13, 1: 3, 2: 4, 3: 2, 4: 0}",1
346,False,"{'a': 0.01, 'e': 0.9960678597058824}",20,0,-70.24876378988068,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
347,False,"{'a': 0.01, 'e': 0.9959417874928564}",30,0,-169.136840402032,"{0: 17, 1: 5, 2: 4, 3: 2, 4: 2}",0
348,False,"{'a': 0.01, 'e': 0.9958124262374644}",25,0,-183.85175097893332,"{0: 14, 1: 4, 2: 2, 3: 2, 4: 3}",0
349,False,"{'a': 0.01, 'e': 0.9956797139312638}",25,0,-55.04479627828604,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
350,False,"{'a': 0.01, 'e': 0.9955435880376043}",30,0,-115.74204568855413,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
351,False,"{'a': 0.01, 'e': 0.9954039855021813}",25,0,-88.89358538704013,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
352,False,"{'a': 0.01, 'e': 0.9952608427639225}",20,0,10.013980660295399,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
353,False,"{'a': 0.01, 'e': 0.9951140957662026}",20,0,-48.352575873822516,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
354,False,"{'a': 0.01, 'e': 0.9949636799683854}",20,0,-89.35126215975143,"{0: 8, 1: 4, 2: 8, 3: 0, 4: 0}",0
355,False,"{'a': 0.01, 'e': 0.9948095303576853}",25,0,-54.23208068863278,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
356,False,"{'a': 0.01, 'e': 0.9946515814613472}",20,0,-95.18134646777558,"{0: 10, 1: 5, 2: 2, 3: 3, 4: 0}",0
357,False,"{'a': 0.01, 'e': 0.9944897673591406}",30,0,-96.63319299459512,"{0: 19, 1: 2, 2: 8, 3: 1, 4: 0}",0
358,False,"{'a': 0.01, 'e': 0.9943240216961606}",25,0,-34.13909002644933,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
359,False,"{'a': 0.01, 'e': 0.9941542776959346}",30,0,-190.17760069831792,"{0: 15, 1: 3, 2: 9, 3: 1, 4: 2}",0
360,False,"{'a': 0.01, 'e': 0.9939804681738268}",20,0,-103.23363016797306,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
361,False,"{'a': 0.01, 'e': 0.9938025255507373}",25,0,-172.33930697496766,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
362,False,"{'a': 0.01, 'e': 0.9936203818670895}",35,0,-104.07236982840253,"{0: 19, 1: 6, 2: 10, 3: 0, 4: 0}",0
363,False,"{'a': 0.01, 'e': 0.9934339687970994}",25,0,-170.70022787112347,"{0: 11, 1: 1, 2: 10, 3: 2, 4: 1}",0
364,False,"{'a': 0.01, 'e': 0.9932432176633245}",20,0,-187.51240929393714,"{0: 8, 1: 5, 2: 3, 3: 1, 4: 3}",0
365,False,"{'a': 0.01, 'e': 0.9930480594514801}",25,0,-163.22753505887454,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
366,False,"{'a': 0.01, 'e': 0.9928484248255242}",25,0,-95.50267419909623,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
367,False,"{'a': 0.01, 'e': 0.9926442441429985}",25,0,-100.35261905847892,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
368,False,"{'a': 0.01, 'e': 0.9924354474706218}",30,0,-284.32313110495085,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 6}",1
